#OTU ID	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK100	BRK101	BRK102	BRK107	BRK108	BRK11	BRK110	BRK113	BRK116	BRK117	BRK12	BRK121	BRK122	BRK124	BRK125	BRK129	BRK13	BRK130	BRK132	BRK133	BRK137	BRK14	BRK140	BRK141	BRK145	BRK148	BRK149	BRK15	BRK153	BRK156	BRK157	BRK16	BRK161	BRK163	BRK164	BRK165	BRK169	BRK170	BRK171	BRK172	BRK173	BRK177	BRK178	BRK179	BRK180	BRK181	BRK185	BRK186	BRK187	BRK188	BRK19	BRK20	BRK21	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK51	BRK52	BRK53	BRK54	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK79	BRK80	BRK81	BRK97	BRK98	BRK99
OTU_618	1	0	2	17	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	13	0	0	34	2	4	12	2	6	0	0	2	4	0	58	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	11	11	0	0	0	1	1	4	0	0	0	0	3	9	0	0	0	0	0	0
OTU_620	0	1	0	0	0	0	58	96	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	2	0	1	1	0	0	1	0	1	2	54	1	1	0	18	12	17	29	1	71	98	1576	24	49	1	3	1	4	3	2	147	12	88	53	87	19	116	125	2	0	0	0
OTU_621	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_622	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	1	0	0	0	3	1	3	1	2	1	0	2	0	0	0	0	0	0
OTU_623	8	9	0	0	4	12	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	3	0	3	1	0	0	0	0	0	3	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OTU_624	0	2	0	2	1	4	1	1	10	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_625	0	0	0	0	2	0	0	4	2	1	0	0	0	4	0	2	2	0	0	0	2	0	0	0	1	0	3	2	1	1	0	4	0	1	0	0	4	3	0	15	22	3	0	0	15	3	0	2	0	0	6	0	7	1	0	7	1	2	2	0	2	2	60	0	1	0	0	1	0	0	0	1	0	17	1	2	0	0	0	0	0	1	0	0	0	0	2	0	1	1	13	5	0	0	3	1	0	3	12	23	1	1	0	22	4	18	22	115	0	0	7
OTU_626	0	0	0	0	0	0	0	0	36	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	1	0	2	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0
OTU_627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	11	3	0	45	1	0	0	1	150	6	0	0	161	0	0	92	0	0	0	1	0	0	0	5	34	1	0	0	0	75	0	3	1	0	27	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0
OTU_628	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	6	5	4	3	3	7	3	6	3	0	1	1	1	0	0	1	0	1	0	0	1	0	2	0	1	3	1	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	0	0
OTU_629	0	1	20	22	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	0	2	0	0	1	2	0	2	0	0	7	0	548	0	0	3	0	0	0	0	0	0	4	0	0	1	8	0	6	0	1	0	3	1	1	0	2	0	4	1	0	0	0	0
OTU_630	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	5	1	6	1	4	3	10	7	6	9	4	3	7	12	4	9	1	2	10	2	0	0	0	2	2	0	0	0	3	1	0	1	3	0	4	2	5	0	2	0	1	1	0	1	0	0	0	0
OTU_631	0	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	0	0	0	0	2	0	19	0	0	24	0	52	1	0	0	75	0	0	35	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	1	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_632	3	2	23	17	4	2	2	2	44	33	0	0	0	0	1	433	0	0	0	0	788	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	1726	1	11	0	9	0	0	1	0	3	94	1	2	30	1	0	0	3	0	1	1	6	32	30	20	43	8	35	0	417	331	2	30	54	30	319	1458	233	2	28	55	27	539	35	4	2941	0	0	0
OTU_633	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	11	16	4	1	58	14	18	31	5	9	28	10	1	8	23	47	6	8	9	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0
OTU_634	1343	986	92	112	284	253	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	1056	1	5	28	105	127	2	9	1265	130	0	1240	228	99	14	0	2	0	535	2	2	1	0	0	1	1	1	3	1	0	2	0	0	0	0	3	1	0	2	1	0	0	1	2	0	0	0
OTU_635	1	0	0	0	3	1	0	3	1	0	977	173	2	429	1127	0	173	9	550	0	2	375	1054	765	299	28	0	17	739	546	312	0	538	687	218	136	453	2	0	334	113	1	413	0	404	233	456	336	2011	31	449	840	754	1764	167	446	51	560	1942	181	1	0	0	0	0	0	0	2	0	1	2	1	0	0	0	1	1	2	0	0	1	2	0	0	0	0	0	1	1	1	0	0	0	1	2	1	0	2	0	5	0	0	1	1	0	2	0	2	0	6	557
OTU_636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	1	0	0	1	0	4	1	1	0	1	4	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_637	0	9	4	21	2	2	0	2	3	1	0	1	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	4	3	605	5	35	32	129	1	11	13	17	178	17	9	34	5	5	4	4	7	0	4	4	1	0	2	5	0	8	3	2	2	1	1	8	5	26	2	3	0	15	1	10	3	13	0	0	0
OTU_638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	7	0	4	1	0	0	2	0	5	1	7	0	0	0	1	3	2	0	0	0	0	0
OTU_639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	7	0	3	0	2	0	3	2	3	1	13	0	2	1	22	0	1	1	11	0	19	0	0	0	0	0
OTU_640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	3	0	0	0	0	0	5	0	0	0	0	0	0	1	1	0	5	0	0	1	1	0	0	0	0	0	0	3	0	1	1	1	0	0	0	0	0	0	0	0	0
OTU_641	45	34	3	6	5	2	1	1	4	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	55	32	91	58	126	42	362	77	62	31	103	26	187	277	96	48	52	20	120	42	2	1	3	3	1	0	4	0	5	4	1	2	5	2	6	0	14	3	4	1	7	7	6	1	3	0	0	0
OTU_642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	4	0	0	0	2	0	3	2	5	0	18	0	0	0	6	0	2	0	11	0	1	0	0	0	0	0
OTU_643	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	1	2	0	1	4	2	1	9	5	2	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
OTU_644	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	10	0	0	0	0	1	1	0	17	0	0	0	0	15	0	0	0	37	0	0	22	0	0	0	0	0	0	0	3	12	0	0	7	0	44	0	0	9	1	15	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_645	0	0	0	0	0	0	0	0	0	0	5	1	0	7	10	0	0	0	20	0	0	1	2	13	0	0	0	0	16	1	0	0	11	1	0	1	2	0	0	1	0	0	4	0	3	1	8	2	7	1	0	14	14	12	2	1	0	13	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
OTU_646	81	122	0	1	88	60	6	8	41	33	0	0	0	0	0	30	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	2	0	833	0	3	1	20	0	1	16	62	124	0	1	1	0	1	0	0	1173	0	0	0	0	1	5	2	0	0	0	0	0	1	2	1	2	0	0	0	6	2	1	0	0	0	6	1	0	0	1
OTU_647	0	0	21	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_648	3	6	0	1	150	153	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	162	2	6	2	2	0	3	2	1	56	0	234	4	19	132	2	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	2	0	1	1	0	0	0	0	0	0
OTU_649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	28	5	32	306	0	3	0	1	0	3	0	0	185	0	282	0	0	0	0	1	0	0	0	0	0	0	1	1	3	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0
OTU_650	0	1	0	0	0	0	29	36	287	239	0	0	0	0	0	173	0	0	0	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	17	20	0	2	0	11	0	4	2	1	0	15	1	14	2	16	0	2	0	14	0	3	0	0	0	0	0
OTU_651	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	6	0	14	0	0	5	0	0	3	0	0	0	0	0	1	0	2	0	1	1	0	1	1	1	1	0	3	0	1	2	0	1	0	0	0	0	0	0
OTU_652	1	1	1451	1136	7	10	1	1	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	92	0	0	0	0	1	20	0	0	0	0	9	0	0	0	1	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
OTU_653	0	0	0	0	2	2	9	10	6	14	0	0	0	0	0	16	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	3	0	0	1	0	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	5	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
OTU_654	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	1	0	1	0	0	0	1	0	109	0	0	0	3	135	0	0	2	139	0	0	99	0	0	0	7	0	0	0	1	2	0	0	2	0	3	1	1	2	0	11	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
OTU_655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	14	0	0	0	29	0	4	16	0	0	8	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_656	0	0	0	0	0	1	6	5	4	6	0	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	6	1	101	0	43	10	32	1	3	1	5	1	1	0	1	1	4	3	16	0	0	3	8	0	0	0	0
OTU_657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	7	0	1	0	1	0	1	1	0	0	1	0	3	0	6	0	2	0	1	0	2	0	0	0	0	0
OTU_658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	0	0	1	0	0	0	2	1	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
OTU_659	0	0	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	7	7	1	1	0	4	0	30	10	2	3	0	0	14	12	3	1	9	0	21	5	8	4	0	0	0	0
OTU_660	10	10	0	2	7	5	0	0	31	35	0	0	0	0	0	7	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	1	3	0	0	0	0	0	0	1	0	0	1	1	1	3	0	2	0	6	0	2	1	4	1	8	0	1	0	4	0	2	0	2	0	0	0	0	0	0	0
OTU_661	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	7	1	1	0	0	9	0	0	0	1	8	1	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_662	1	4	1	0	8	4	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	25	246	28	24	2	224	25	17	24	442	18	29	142	4	23	55	118	4	144	324	0	1	3	0	0	0	0	2	1	1	0	2	6	1	4	0	5	0	1	1	2	1	4	0	13	0	1	0
OTU_663	0	0	0	0	0	0	0	0	0	0	2	15	0	3	9	0	3	0	3	0	0	0	2	2	0	1	0	0	5	0	0	0	5	1	3	3	0	0	0	35	2	0	2	0	28	3	4	2	2	2	9	3	3	0	2	1	2	0	3	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	3
OTU_664	0	0	9	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	1	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	3	0	0	0	0	0	1	2	1	0	0	0	0	0
OTU_665	0	0	5	4	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	2	0	0	0	0	0	0	2	0	0	4	0	1	2	0	0	0	0	0	2	1	3	0	1	0	7	0	2	0	3	0	0	0	1	0	0	0	0	0
OTU_666	0	0	0	2	0	0	0	0	0	0	12	1	0	42	12	0	4	0	7	0	0	9	29	6	19	0	0	1	9	14	7	0	6	15	11	3	12	0	0	11	7	0	17	0	43	4	28	17	15	0	8	39	48	27	0	7	1	40	35	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	48
OTU_667	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	3	0	2	1	0	1	3	2	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_668	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_669	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	0	4	0	0	0	0	0	0	1	11	0	0	0	0	36	1	0	2	53	0	0	32	0	0	0	0	0	1	0	29	6	0	19	2	0	4	0	47	1	1	0	0	26	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35
OTU_670	0	1	0	0	0	0	0	0	10	13	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	1	8	3	2	0	0	3	1	0	0	0	0	0	0	0	5	2	0	1	0	6	0	9	3	4	0	16	1	6	1	21	0	2	0	5	2	5	1	0	0	0	0
OTU_671	0	1	0	1	0	1	0	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	6	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	239	0	0	0
OTU_672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	88	0	26	0	0	1	0	0	0	0	0	0	2	0	5	0	4	0	0	0	0	0	0	0	0	0
OTU_673	0	0	0	0	0	0	0	0	0	0	28	22	0	1	2	0	5	0	10	0	0	4	2	2	7	0	0	0	5	8	3	0	1	10	0	23	7	0	0	7	1	0	0	0	0	5	0	2	46	0	9	0	3	43	27	6	0	4	45	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
OTU_674	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	9	0	0	0	0	16	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
OTU_675	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	3	0	1	0	1	0	0	0	0	0	4	0	0	0	1	14	3	0	0	6	19	1	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
