#OTU ID	Taxonomy	BRK01	BRK02	BRK03	BRK04	BRK05	BRK06	BRK07	BRK08	BRK09	BRK10	BRK100	BRK101	BRK102	BRK103	BRK104	BRK105	BRK106	BRK107	BRK108	BRK109	BRK11	BRK110	BRK111	BRK112	BRK113	BRK114	BRK115	BRK116	BRK117	BRK118	BRK119	BRK12	BRK120	BRK121	BRK122	BRK123	BRK124	BRK125	BRK126	BRK127	BRK128	BRK129	BRK13	BRK130	BRK131	BRK132	BRK133	BRK134	BRK135	BRK136	BRK137	BRK138	BRK139	BRK14	BRK140	BRK141	BRK142	BRK143	BRK144	BRK145	BRK147	BRK148	BRK149	BRK15	BRK150	BRK151	BRK152	BRK154	BRK155	BRK156	BRK157	BRK158	BRK159	BRK16	BRK160	BRK161	BRK162	BRK164	BRK165	BRK166	BRK167	BRK168	BRK169	BRK17	BRK171	BRK172	BRK173	BRK174	BRK175	BRK176	BRK177	BRK178	BRK179	BRK18	BRK180	BRK181	BRK182	BRK183	BRK184	BRK185	BRK186	BRK187	BRK188	BRK189	BRK19	BRK190	BRK191	BRK192	BRK20	BRK21	BRK22	BRK23	BRK24	BRK25	BRK26	BRK27	BRK28	BRK29	BRK30	BRK31	BRK32	BRK33	BRK34	BRK35	BRK36	BRK37	BRK38	BRK39	BRK40	BRK41	BRK42	BRK43	BRK44	BRK45	BRK46	BRK47	BRK48	BRK49	BRK50	BRK51	BRK52	BRK53	BRK54	BRK55	BRK56	BRK57	BRK58	BRK59	BRK60	BRK61	BRK62	BRK63	BRK64	BRK65	BRK66	BRK67	BRK68	BRK69	BRK70	BRK71	BRK72	BRK73	BRK74	BRK75	BRK76	BRK77	BRK78	BRK79	BRK80	BRK81	BRK82	BRK83	BRK84	BRK85	BRK86	BRK87	BRK88	BRK89	BRK90	BRK91	BRK92	BRK93	BRK94	BRK95	BRK96	BRK97	BRK98	BRK99
OTU_1866	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	51	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	150	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	124	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	166	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	1
OTU_1867	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus_amylovorus	0	0	0	0	0	2	1	0	1	1	10	0	0	2	5	0	1	0	0	93	0	6	1	6	1	0	0	0	3	0	0	0	1	7	0	2	0	0	12	1	334	4	0	1	0	3	36	2	3	26	15	1	0	0	0	0	16	0	0	0	2	1	14	0	1	0	1	3	20	4	3	0	0	0	1	1	0	0	0	1	0	1	0	1	0	0	0	31	0	0	0	0	1	0	2	1	1	0	1	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	11	1	0	0	0	0	0	0	0	0	1	18	42	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	16	0	1	0	1	1	1	0	0	0	0	1	2	0	0	0	2	2	0	0	0	1	0	1	0	0	0	0	3	15	0
OTU_1868	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__uncultured;s__uncultured_bacterium	0	20	0	0	10	7	2	7	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	14	0	0	0	0	9	4	0	0	0	3	0	0	0	1	0	2	0	0	0	0	1	0	1	8	2	0	1	0	0	1	0	0	0	6	8	1	0	1	3	1	0	0	0	0	0	0	0	5	0	2	0	2	0	2	0	0	2	0	0	1	5	0	0	0	1	0	7	0	1	0	1	4	0	0	0	0	0	0	0	0	0	1	0
OTU_1869	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__Escherichia_coli	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	3	1	2	0	6	3	0	0	0	0	1	1	0	1	0	0	0	0	0	0	11	3	0	0	0	0	1	0	1	0	2	1	0	0	1	3	4	1	1	0	0	1	1	0	3	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0
OTU_1870	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella	2	0	1	1	0	0	1	0	1	0	1030	0	1266	780	4	2	17	0	1	518	0	460	350	501	5	0	0	0	3	6	0	0	1	19	3	2	1	1	365	1	264	9	0	3	4	5	463	22	616	27	405	18	2	1	1	4	511	1	1	2	1	5	492	1	5	11	2	12	1100	1	44	3	1	0	0	4	136	0	0	0	0	1	4	0	0	0	1	56	0	5	0	4	0	1	15	3	3	1	2	0	24	13	2	0	1	0	0	3	0	0	0	1	1	0	0	1	0	0	0	0	5	2	7	3	2	2	1	4	1	3	2	4	0	2	1	0	4	0	1	0	0	12	0	3	7	3	6	2	5	0	2	4	0	3	1	1	6	10	6	0	4	60	6	2	1	2	2	2	1	1	4	2	3	1	3	1	3	2	2	2	1	1	0	2	0	9	1020	0
OTU_1871	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes	12	6	3	5	0	1	4	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	2	0	0	0	0	0	0	1	0	0	8	25	10	8	0	0	0	0	15	7	4	0	0	2	0	0	0	1	4	2	0	6	1	2	5	10	19	1	10	0	5	4	0	2	3	0	2	2	1	0	0	0	0	0	1	5	2	4	0	0	6	6	3	1	1	2	0	6	1	0	2	3	0	0	1	0	0	0
OTU_1872	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1873	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas	0	8	1	0	0	24	11	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	1	1	9	1	1	0	0	1	1	1	1	1	0	5	0	1	0	0	0	1	1	10	1	0	3	0	0	0	0	0	5	7	0	2	0	0	3	1	0	0	1	0	0	0	0	4	0	0	0	0	0	3	0	0	4	2	1	1	1	0	0	1	5	0	12	0	3	0	0	1	1	0	0	4	0	0	0	0	0	0	0
OTU_1874	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	2	11	0	1	3	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	2	0	0	0	0	1	0	0	0	0	23	0	0	0	0	0	0	1	15	8	0	0	0	0	0	0	0	3	3	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	8	0	5	0	0	3	1	2	3	14	0	0	0	5	0	6	0	13	0	0	5	0	0	0	6	0	0	0	0	0	0	0
OTU_1875	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	1	26	0	7	8	12	23	6	2	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	19	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	5	13	5	0	0	0	2	1	1	0	4	0	2	1	1	1	0	1	0	0	15	4	0	1	2	0	0	0	0	0	4	13	3	0	0	0	1	0	1	2	1	0	0	1	3	0	0	1	3	0	3	0	0	0	1	2	0	3	0	0	1	1	0	3	1	3	1	3	0	1	0	0	2	0	0	0	0	0	0	0
OTU_1876	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	3	1	1	1	2	0	3	2	0	0	0	0	1	5	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	6	0	0	1	4	3	5	1	0	0	4	1	0	1	0	4	1	1	1	0	0	0	5	0	0	0	0	0	0	0
OTU_1877	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-005	0	2	0	0	0	2	3	3	0	1	0	1	0	0	2	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	2	0	1	0	1	0	1	0	1	1	0	0	0	1	1	2	1	0	1	1	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	1	0	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	2	3	3	0	11	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	2	1	0	0	0	1	0	6	0	2	0	1	8	1	0	0	5	0	0	0	0	2	0	0
OTU_1878	k__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	2	4	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	3	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
OTU_1879	k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	47	106	92	46	27	126	11	65	38	143	2	84	29	1	29	4	13	57	21	26	125	7	2	0	158	70	214	388	24	85	154	231	1	16	29	27	13	84	2	24	2	1	18	10	17	25	6	1	1	1	2	0	2	50	1	17	1	131	1	19	1	1	5	61	14	5	1	1	0	9	22	16	0	85	12	2	1	98	201	168	44	2	1	38	35	51	31	0	0	3	0	13	5	36	5	5	1	3	2	2	4	2	2	26	53	164	50	0	30	45	28	97	4	71	9	196	147	73	132	1	99	96	40	43	6	8	8	24	47	124	82	7	12	46	125	79	9	124	54	25	8	21	194	33	99	58	68	27	26	13	20	11	9	61	75	10	10	6	14	148	3	14	9	14	7	13	9	19	23	64	118	13	1	9	29	16	33	36	23	62	36	3	34	83	4	1	2	23
OTU_1880	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Oscillibacter	0	0	1	1	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	2	0	0	0	0	3	0	1	1	0	1	3	1	0	0	0	0	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1881	k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__uncultured;s__uncultured_bacterium	2	53	0	2	45	31	34	28	1	2	1	0	0	0	1	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	2	0	1	0	2	2	2	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	1	0	2	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	36	0	0	0	1	35	7	0	0	0	7	4	2	1	3	0	9	3	0	0	1	1	0	2	18	8	0	3	0	0	0	0	1	4	9	11	5	0	3	6	7	0	0	4	0	0	0	0	10	1	9	0	8	1	5	0	0	4	1	3	5	10	0	0	0	9	1	35	0	4	0	4	7	0	0	0	8	0	0	0	0	0	0	1
OTU_1882	k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae_UCG-003	0	3	1	3	3	1	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	3	5	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	2	0	0	5	2	1	0	0	0	2	0	1	8	1	0	4	0	0	6	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0
OTU_1883	k__Bacteria;p__Firmicutes;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	14	5	0	4	4	0	6	19	0	1	0	0	0	4	2	2	1	2	6	4	0	0	0	0	0	0	0	0	0	0	0	7	0	10	0	0	21	20	20	14	8	0	0	4	2	1	1	1	0	4	3	15	0	0	0	3	0	0	0	0	0	1	0
OTU_1884	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__uncultured_bacterium	0	0	0	1	0	0	0	0	0	0	0	3	1	0	1	0	2	4	0	0	0	0	2	0	1	0	6	1	0	0	2	0	0	0	6	6	3	6	0	3	0	0	0	2	0	3	1	0	2	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	2	0	11	7	6	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
OTU_1885	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales	10	22	1	37	6	16	31	12	12	12	0	0	2	0	0	1	0	1	0	2	2	1	0	0	1	0	4	1	1	1	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	2	0	0	0	0	4	6	0	0	0	7	2	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	10	2	0	0	14	12	6	0	0	1	3	4	4	15	7	0	16	13	5	6	0	2	7	26	35	6	2	2	2	3	0	0	0	2	3	0	0	6	7	2	1	3	5	26	2	0	3	4	0	9	3	2	1	1	5	0	0	1	18	18	1	2	3	4	8	7	10	1	0	6	20	2	1	2	0	1	4	0	0	3	0	1	0	1
OTU_1886	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UCG-002	1	0	0	0	0	3	0	7	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	1	0	0	0	0	0	8	2	1	0	3	1	4	1	0	0	0	3	0	5	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1887	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus;s__uncultured_bacterium	4	168	10	91	71	75	106	10	12	28	3	0	3	1	1	0	1	3	0	3	5	4	2	2	8	0	7	13	2	1	4	79	4	2	2	0	1	4	1	1	4	0	0	2	3	3	1	2	0	2	1	0	2	54	0	2	1	7	3	3	1	2	1	25	3	2	2	2	3	3	3	1	3	2	2	0	1	1	9	8	2	0	2	19	0	7	5	2	0	2	2	4	0	8	2	1	1	1	1	1	3	5	1	0	112	5	0	2	47	82	14	1	3	1	13	8	3	17	9	2	29	35	36	4	2	0	71	88	114	61	29	11	19	21	2	1	3	32	22	4	2	5	16	8	15	4	11	91	34	0	87	118	6	52	32	1	48	9	108	6	2	95	65	99	63	156	63	35	57	38	45	25	9	107	161	1	20	3	3	4	59	0	2	1	3	1	2	0
OTU_1888	k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Subdoligranulum;s__uncultured_bacterium	10	7	1	3	3	4	5	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	2	0	0	1	0	0	0	1	0	0	0	9	0	0	0	0	10	4	0	0	0	0	1	1	0	3	0	2	4	5	1	8	6	0	3	17	4	0	0	3	1	0	0	0	0	0	5	4	6	0	1	0	2	2	1	10	0	1	3	0	1	0	1	5	20	0	0	0	0	1	0	1	3	2	2	0	2	0	2	1	2	3	4	1	1	1	0	0	1	0	0	0	0	0	0
OTU_1889	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc_citreum	0	11	5	0	4	5	13	1	13	4	3	1	1	0	12	3	1	34	0	3	0	0	10	0	1	0	1	0	6	0	0	0	0	0	1	1	6	2	0	0	0	0	0	1	3	2	0	0	0	2	0	3	0	14	0	0	0	0	0	1	0	2	14	7	37	19	0	0	4	9	0	2	0	0	1	1	0	0	4	1	0	0	0	0	0	3	0	5	1	2	0	13	3	0	11	1	6	0	0	0	32	12	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	9	1	16	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	13	0	14	2	38	1	2	0	14	11	13	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	5	9	0	3	0	0	0	0	14	1
OTU_1890	k__Bacteria;p__Firmicutes;c__Clostridia	0	0	0	16	2	1	0	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
OTU_1891	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus_gallolyticus	0	0	0	0	0	1	0	0	0	0	0	0	1	0	3	0	1	7	0	1	0	0	8	0	1	0	0	0	1	0	0	0	1	2	2	1	4	0	0	45	0	6	0	12	2	36	0	8	2	2	0	0	13	0	1	0	0	0	1	0	8	1	0	0	0	16	0	0	0	0	7	0	25	0	0	0	0	0	1	0	0	0	38	0	0	0	0	0	1	0	2	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1
OTU_1892	Unassigned	5	0	13	16	0	0	0	2	12	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	6	7	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	9	0	0	0	1	0	0	6	0	4	3	0	7	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	2	4	1	0	1	0	0	0	0	0	0
OTU_1893	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus_hirae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	1	1	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
OTU_1894	k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__uncultured_organism	0	3	0	0	0	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
